course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@1414ffd5143b4b508f739b563ab468b7,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@d8a6192ade314473a78242dfeedfbf5b,block-v1:edX+DemoX+Demo_Course+type@sequential+block@edx_introduction,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@graded_interactions,block-v1:edX+DemoX+Demo_Course+type@sequential+block@175e76c4951144a29d46211361266e0e,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@graded_interactions,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@graded_interactions,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@interactive_demonstrations,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@interactive_demonstrations,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@social_integration,block-v1:edX+DemoX+Demo_Course+type@sequential+block@48ecb924d7fe4b66a230137626bfa93e,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@social_integration,block-v1:edX+DemoX+Demo_Course+type@sequential+block@6ab9c442501d472c8ed200e367b4edfa,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@social_integration,block-v1:edX+DemoX+Demo_Course+type@sequential+block@dbe8fc027bcb4fe9afb744d2e8415855,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@course+block@course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@1414ffd5143b4b508f739b563ab468b7,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@course+block@course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@d8a6192ade314473a78242dfeedfbf5b,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@course+block@course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@graded_interactions,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@course+block@course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@interactive_demonstrations,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@course+block@course,block-v1:edX+DemoX+Demo_Course+type@chapter+block@social_integration,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@175e76c4951144a29d46211361266e0e,block-v1:edX+DemoX+Demo_Course+type@vertical+block@fb79dcbad35b466a8c6364f8ffee9050,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,7
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@256f17a44983429fb1a60802203ee4e0,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@3dc16db8d14842e38324e95d4030b8a0,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@4a1bba2a403f40bca5ec245e945b0d76,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@4f6c1b4e316a419ab5b6bf30e6c708e9,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@867dddb6f55d410caaa9c1eb9c6743ec,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@a79d59cd72034188a71d388f4954a606,6
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@d91b9e5d8bc64d57a1332d06bf2f2193,8
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@19a30717eff543078a5d94ae9d6c18a5,block-v1:edX+DemoX+Demo_Course+type@vertical+block@e3601c0abee6427d8c17e6d6f8fdddd1,5
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@48ecb924d7fe4b66a230137626bfa93e,block-v1:edX+DemoX+Demo_Course+type@vertical+block@312cb4faed17420e82ab3178fc3e251a,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@48ecb924d7fe4b66a230137626bfa93e,block-v1:edX+DemoX+Demo_Course+type@vertical+block@3c4b575924bf4b75a2f3542df5c354fc,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@48ecb924d7fe4b66a230137626bfa93e,block-v1:edX+DemoX+Demo_Course+type@vertical+block@7efc7bf4a47b4a6cb6595c32cde7712a,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@48ecb924d7fe4b66a230137626bfa93e,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_3888db0bc286,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@6ab9c442501d472c8ed200e367b4edfa,block-v1:edX+DemoX+Demo_Course+type@vertical+block@3f2c11aba9434e459676a7d7acc4d960,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2152d4a4aadc4cb0af5256394a3d1fc7,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2889db1677a549abb15eb4d886f95d1c,5
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@47dbd5f836544e61877a483c0b75606c,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@54bb9b142c6c4c22afc62bcb628f0e68,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@e8a5cc2aed424838853defab7be45e42,6
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@fb6b62dbec4348528629cf2232b86aea,7
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_0c92347a5c00,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@basic_questions,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_1fef54c2b23b,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@dbe8fc027bcb4fe9afb744d2e8415855,block-v1:edX+DemoX+Demo_Course+type@vertical+block@26d89b08f75d48829a63520ed8b0037d,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@edx_introduction,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_0270f6de40fc,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@8f89194410954e768bde1764985454a7,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@d6cee45205a449369d7ef8f159b22bdf,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_aae927868e55,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_bc69a47c6fae,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@graded_simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_c037f3757df1,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@4e592689563243c484af947465eaef0d,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@d0d804e8863c4a95a659c04d8a2b2bc0,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_2dbb0072785e,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_98cf62510471,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@simulations,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_d32bf9b2242c,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@1b0e2c2c84884b95b1c99fb678cc964c,6
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@934cc32c177d41b580c8413e561346b3,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@b6662b497c094bcc9b870d8270c90c93,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@c7e98fd39a6944edb6b286c32e1150ff,7
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@d6eaa391d2be41dea20b8b1bfbcb1c45,8
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@f91d8d31f7cf48ce990f8d8745ae4cfa,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_36e0beb03f0a,5
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_ac391cde8a91,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@sequential+block@workflow,block-v1:edX+DemoX+Demo_Course+type@vertical+block@vertical_f04afeac0131,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,block-v1:edX+DemoX+Demo_Course+type@discussion+block@ffa5817d49e14fec83ad6187cbe16358,4
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,block-v1:edX+DemoX+Demo_Course+type@html+block@2574c523e97b477a9d72fbb37bfb995f,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,block-v1:edX+DemoX+Demo_Course+type@html+block@e0254b911fa246218bd98bbdadffef06,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,block-v1:edX+DemoX+Demo_Course+type@problem+block@303034da25524878a2e66fb57c91cf85,3
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@134df56c516a4a0dbb24dd5facef746e,block-v1:edX+DemoX+Demo_Course+type@problem+block@932e6f2ce8274072a355a94560216d1a,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@1b0e2c2c84884b95b1c99fb678cc964c,block-v1:edX+DemoX+Demo_Course+type@discussion+block@1a810b1a3b2447b998f0917d0e5a802b,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@1b0e2c2c84884b95b1c99fb678cc964c,block-v1:edX+DemoX+Demo_Course+type@html+block@f4a39219742149f781a1dda6f43a623c,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2152d4a4aadc4cb0af5256394a3d1fc7,block-v1:edX+DemoX+Demo_Course+type@discussion+block@e5eac7e1a5a24f5fa7ed77bb6d136591,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2152d4a4aadc4cb0af5256394a3d1fc7,block-v1:edX+DemoX+Demo_Course+type@problem+block@c554538a57664fac80783b99d9d6da7c,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@256f17a44983429fb1a60802203ee4e0,block-v1:edX+DemoX+Demo_Course+type@discussion+block@e2cb0e0994f84b0abfa5f4ae42ed9d44,2
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@256f17a44983429fb1a60802203ee4e0,block-v1:edX+DemoX+Demo_Course+type@html+block@c2f7008c9ccf4bd09d5d800c98fb0722,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@256f17a44983429fb1a60802203ee4e0,block-v1:edX+DemoX+Demo_Course+type@video+block@636541acbae448d98ab484b028c9a7f6,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@26d89b08f75d48829a63520ed8b0037d,block-v1:edX+DemoX+Demo_Course+type@html+block@6018785795994726950614ce7d0f38c5,0
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2889db1677a549abb15eb4d886f95d1c,block-v1:edX+DemoX+Demo_Course+type@discussion+block@501aed9d902349eeb2191fa505548de2,1
course-v1:edX+DemoX+Demo_Course,block-v1:edX+DemoX+Demo_Course+type@vertical+block@2889db1677a549abb15eb4d886f95d1c,block-v1:edX+DemoX+Demo_Course+type@problem+block@75f9562c77bc4858b61f907bb810d974,0
